Right-VentralDC	4140	4235.9	3470.8	3515.8	4717.2	3122.6	3498.3	3547.5	3783.9	4001.3	3811.1	3969.8	4460.8	4686.2	3571.1	4196	4151.3	4554.7	3334	4173.3	4348.9	4472.1	3630	4043.8	2945.8	3841.4	4402.1	4421.2	4263.1	3647.8	3816.6	4658	3537.6	3628.2	3945	4421	3940.7	3790	3920.3	3924.6	4280.3	4016.9	3668.7	5044.2	4471.6	4425.3	4127.4	4665.9	4371	3373.2	3381.9	3434	4405.9	4183.2	3345.6	4041	3759	3738	4519	4703	4898.2	3860.2	4176.6	4732.1	4104.8	3933.3	3133.6	4626.3	3747.4	4015.5	3363.2	3852	3874.1	4994.9	3965.9	4513.7	3487	3995.6	2630.9	3371.3	3858.9	3119.1	4542	3851.5	3377	4183.9	4041.4	3297.3	3507.3	4590.2	4482.7	3959.2	3601.5	4144.3	3845	3527.6	4724	3255.9	4057.1	3196.6
Right-vessel	34.5	21.8	19.6	0	10.6	21.7	19.4	0	17.3	13.3	10.7	7.7	16	0	26.3	0	16.4	24.9	13.2	50.3	9	0	21.3	14.6	15	3.6	71	22.4	21.6	18.4	0	0	0	39.8	36.1	0	11.6	25.9	0	0	11.6	11.6	55.5	0	10.4	50.7	14.7	19.1	0	9.5	14.4	31.5	49.1	0	19.2	0	16.1	29.4	31.2	5.2	4.8	11.5	20.9	22.6	5.7	21.6	46.6	25.6	0	0	0	0	6.8	18.8	0	1.5	31.5	64.9	48.4	23.3	0	11.2	22.1	66.1	16.4	0	12.2	33.1	1.5	11.9	16.6	54.8	0	0	23.2	8.1	22.7	4	26.1	0
Right-choroid-plexus	590	719.3	373.4	852.6	348.2	605.4	468.6	264.9	361	464.7	554.9	623.5	514.8	557.9	601.7	307.9	699.7	440.3	692.7	533.4	395.3	508.7	682.1	506.8	846.2	406.1	533.4	528.7	654.6	652.1	780.3	331.2	267.1	709.9	762.9	491.1	381	407.1	240.6	1042	717.6	604.3	476.5	737.1	580.9	485.3	665.9	624.4	455.9	854.8	368.7	508.3	834	534.8	565.1	369.7	598.4	560.3	644	553.5	734.5	508.8	415.2	717.1	1622.8	500.1	640.1	700.7	330.4	461.4	250.6	742.3	437.8	444.2	239.7	641.8	585.7	474.5	665.3	534.4	531.2	356.8	561.7	469.9	509.1	413.4	515.6	654.9	623.1	1087.1	544.8	483.4	248.9	257.9	405.8	421.1	406.4	361	434.4	443.7
5th-Ventricle	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WM-hypointensities	794.7	1373.5	1160.4	930.2	666	814.2	547.1	1763	982.5	2059.2	585.9	802.7	743.1	1307.2	870.4	856.9	945.7	1334.8	745.7	1186.7	1031.9	889.8	573.2	706.6	2126.7	888.8	699.1	1383.3	1297.2	859.8	1144.3	1474.1	886.3	1053.8	3719.1	1279.2	1174	748.1	794	2454.7	1125	1528.5	1072.3	1277.2	699.8	577.2	2018.4	853.7	2127.9	968.6	468.2	581.2	1945.1	2198.3	721.1	1307.6	1259.4	699.7	920.1	924.1	843	767.6	1203.2	692.6	2016.9	553.6	870.1	1221.8	627.1	635.8	1125.8	1701.3	820.8	476.8	1229.9	1522.9	1151.7	721.1	767.2	529.9	908.7	930.9	815	1473.1	1514.9	971.1	575.4	1219.6	1608.1	2447.2	1444.4	998.3	1017.7	1057.3	506.8	853.2	899.7	607.3	544.5	765.1
Left-WM-hypointensities	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Right-WM-hypointensities	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
non-WM-hypointensities	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Left-non-WM-hypointensities	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Right-non-WM-hypointensities	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Optic-Chiasm	229.7	198.9	191.6	192.6	194.3	234.7	246.1	173.2	152.7	238	175.2	199.9	100.5	177.4	170.3	219.3	188.1	161.5	224.4	180.2	211.2	183.3	190.8	153.9	142.9	161.5	169	163	204.8	183.3	152.6	220.5	182.4	221.5	211.9	169.1	185.1	241.2	179.8	205.2	205.6	147.7	109.5	150.7	172.8	140.7	233.4	242.6	187.8	143	131	121.3	208.2	188.7	170.7	167	243.8	213.1	225.9	171.1	197.6	179.8	247	188.6	173.7	165.6	146.9	224.6	179.3	193.2	131.6	189.2	160.1	232.2	210.1	174.4	181.9	181.3	148.8	174.3	182.1	162.2	207.2	202.3	175.2	152	185.3	204.9	218.9	249.8	239.4	195.8	198.7	183.6	168.8	178.7	249.4	192.9	223.5	155.9
CC_Posterior	1034.5	1352.2	990.1	881.2	896.5	914.1	1002.8	913.7	870.5	1155.5	991	962.7	1065.3	1381.1	855.7	1211.1	995.2	822.4	1125.9	1010.6	1328	1190.3	1159.7	1046.4	941.7	949.1	908.3	1082.9	878.8	1027.2	905.4	950.8	871.9	1132.1	1067.3	1003.2	652	1157	806.4	1163.3	967.8	840.5	969.3	1209.6	1018.6	1029.2	991.4	959.8	920.3	722.3	999.8	1051.1	1096.9	955.5	1071.2	1129.3	1063.8	1069.8	1014.2	1204.7	926.2	1110.7	974.2	1236.6	1073.4	769.4	817.2	922.8	823.1	1209.6	880.7	1087.1	992.7	954.1	957.8	1005.8	1193.1	883.9	917.6	794.7	1158.6	1258.2	1141.1	1099.9	929.2	861.4	1092.1	924.8	971.4	1096.6	1139.1	885.3	1003.9	1045.8	875.5	990.6	982.9	922.6	763.6	981.5
CC_Mid_Posterior	612.5	959.2	667.6	523.6	624.9	412.6	600.8	624.8	504.4	721	501.1	531.4	633	1078.4	482.9	792.8	514.1	584.8	644.2	634	834.2	847.7	527.4	426.5	401.2	480.2	600.3	685.3	493.4	456	440.5	711.7	539.2	490	382.4	719.6	403.2	656.3	519	653.6	509.3	466.1	560.8	838.1	495.9	682.7	463.1	569.9	705.1	602.3	503.4	636.4	553.9	616.2	517.1	744.8	605.6	538.4	601.3	797	652.5	757.7	474.6	704.7	540	483.1	413.9	578.6	550.9	722.7	484.2	624	588.4	564.1	543.9	656.6	692.1	513.9	442.5	503.2	661.2	624.1	627.2	489	647.1	713.3	698.9	410.1	522.6	626.1	514.5	514.3	630.3	702.1	560.2	584.4	478.1	571.9	480.5	591.5
CC_Central	695.9	653.5	699.2	546.6	500.7	400.8	530.7	937	592	709.9	433	840	656	1146.9	482.5	1102.3	645.5	559.1	495.8	851.1	944	968.7	466	746.4	363.4	810.3	551.6	765.6	730.2	439.8	562.1	883.1	772.2	452.9	443.5	1040	483.4	567.7	764.4	520.3	659.6	773.1	494.2	979	694.2	612.5	442.3	869.9	966.2	406.1	393.9	606.4	478.6	473.8	617.9	884.9	542.7	531.6	504.9	969.9	615.8	670.4	768.9	623.5	524.8	564.3	418.3	625.5	720.6	670.6	811.9	484.5	948.9	786.4	582.2	571.4	605.7	395.1	367.6	439.2	605	511.3	838.9	525.6	514.4	788.6	586.7	341.2	386.6	727.5	903.8	538.1	853.8	830	764.6	470	850.3	442.5	602.7	581.6
CC_Mid_Anterior	511.5	803.3	584.2	467	445.6	365.5	440.7	820	540.8	543.5	520.4	751.2	541.6	1018.7	414.1	835.3	498.9	528.5	598.3	727.8	863.4	878.9	470.2	648.2	369.9	636.6	467.8	498.9	667.2	461.9	546.8	741.2	644.6	456.3	375.2	826.3	406.6	585.4	669.9	438.9	469.2	484.9	390.2	870	686.3	411.1	418.5	538.2	651.3	497.4	395.4	538.5	519.6	370.5	478.6	618.6	539.2	513.6	614.1	984.2	486.2	563.8	415.4	560.9	526.5	438.6	406	609.9	571.7	606.4	690.1	490.6	652	619	571.9	532.9	610.5	441.6	517.9	497.5	629.3	497.7	648.4	523.5	510.3	679	527	336.4	373	729.1	994.1	430.8	669.7	733.6	688.2	507.7	997.8	389.4	460.6	557.2
CC_Anterior	937.3	1141.5	784.9	1068	876.7	812.8	714.7	762.7	719.7	810.2	939.5	867.7	896.8	1246.9	954.8	1075.9	951.6	923.7	904.4	985.9	1088.8	1109	1003.8	961.7	727.4	907.6	885.6	1032.7	978.4	1012.7	1109.8	931.2	757.6	1015.5	946.5	882.1	523.7	994.8	799.3	1089.8	795.2	704.6	796.8	1126.8	895.3	686.8	923.8	1146.4	1171	797.2	915.4	1050.7	1045.4	680	734.5	777.8	1049.6	808	1215.1	1033.3	938.2	967.4	674.8	1002.9	1018.7	793.7	827.2	715	788.2	914.6	760.6	1037.1	1026.7	857.3	792.8	824.7	1013.9	733	703.3	780.5	883.5	1060.1	1029.5	765.2	849.8	707.6	1007.9	756.5	875.1	806.3	920	824.4	812.4	903.3	754.5	766	854.4	833.6	981	914.5
BrainSegVol	1.20E+06	1.41E+06	1.07E+06	1.13E+06	1.39E+06	1.03E+06	997302	1.08E+06	1.22E+06	1.16E+06	1.14E+06	1.14E+06	1.33E+06	1.34E+06	1.12E+06	1.23E+06	1.22E+06	1.31E+06	1.16E+06	1.17E+06	1.17E+06	1.23E+06	1.09E+06	1.21E+06	1.02E+06	1.22E+06	1.17E+06	1.40E+06	1.21E+06	1.08E+06	1.22E+06	1.27E+06	1.02E+06	1.07E+06	1.17E+06	1.21E+06	1.14E+06	1.10E+06	1.03E+06	1.04E+06	1.16E+06	1.05E+06	1.17E+06	1.34E+06	1.33E+06	1.14E+06	1.14E+06	1.34E+06	1.15E+06	1.16E+06	1.01E+06	1.14E+06	1.30E+06	1.09E+06	1.05E+06	1.11E+06	1.16E+06	1.20E+06	1.36E+06	1.23E+06	1.35E+06	1.15E+06	1.14E+06	1.31E+06	1.38E+06	1.10E+06	1.07E+06	1.30E+06	952579	1.09E+06	1.15E+06	1.11E+06	964425	1.35E+06	1.10E+06	1.25E+06	1.18E+06	1.25E+06	984766	948725	1.11E+06	1.03E+06	1.25E+06	1.06E+06	1.15E+06	1.13E+06	1.22E+06	1.07E+06	1.11E+06	1.46E+06	1.35E+06	1.19E+06	1.08E+06	1.11E+06	1.17E+06	1.07E+06	1.20E+06	985172	1.21E+06	936082
BrainSegVolNotVent	1.18E+06	1.38E+06	1.05E+06	1.10E+06	1.37E+06	1.01E+06	980953	1.07E+06	1.21E+06	1.14E+06	1.12E+06	1.11E+06	1.32E+06	1.32E+06	1.10E+06	1.21E+06	1.19E+06	1.29E+06	1.14E+06	1.15E+06	1.16E+06	1.21E+06	1.06E+06	1.19E+06	978409	1.20E+06	1.15E+06	1.38E+06	1.19E+06	1.06E+06	1.19E+06	1.25E+06	1.01E+06	1.04E+06	1.13E+06	1.19E+06	1.13E+06	1.08E+06	1.02E+06	997574	1.15E+06	1.03E+06	1.15E+06	1.31E+06	1.32E+06	1.12E+06	1.12E+06	1.32E+06	1.13E+06	1.13E+06	990163	1.12E+06	1.26E+06	1.07E+06	1.03E+06	1.09E+06	1.14E+06	1.18E+06	1.33E+06	1.21E+06	1.33E+06	1.14E+06	1.12E+06	1.29E+06	1.32E+06	1.08E+06	1.05E+06	1.28E+06	941842	1.07E+06	1.14E+06	1.09E+06	952029	1.34E+06	1.09E+06	1.22E+06	1.16E+06	1.23E+06	965649	930427	1.09E+06	1.01E+06	1.24E+06	1.05E+06	1.14E+06	1.11E+06	1.20E+06	1.04E+06	1.08E+06	1.42E+06	1.34E+06	1.17E+06	1.07E+06	1.09E+06	1.15E+06	1.06E+06	1.19E+06	968278	1.19E+06	923191
lhCortexVol	256340	281017	229010	225545	297080	228419	203400	210662	269969	236145	246475	227753	294263	260552	242531	250612	248538	284341	230718	245797	230299	237575	228562	256349	205735	281147	246003	294268	237787	222104	241353	267511	200949	227998	232322	251260	249336	224048	215356	197709	240792	230008	255781	269074	296834	235903	242686	271097	205556	241801	214637	241523	245902	228096	222967	212955	239389	252926	278647	230957	292075	246907	232329	270507	274062	239167	235051	258407	190723	219877	247431	203299	199689	285369	218896	239699	252456	277751	222947	207094	230842	205659	259436	215371	241119	214044	257328	229593	249778	275303	279622	268491	224442	227765	249771	234535	252747	211168	256476	198731
rhCortexVol	251015	278954	226079	223979	292883	223912	202470	203330	269911	231739	248083	225110	289488	260352	236522	247453	240602	275985	228217	240877	229316	236190	223003	252716	209422	281227	242931	290970	235925	218700	238986	265937	198051	222573	230746	246125	246736	216449	211193	192479	232638	223053	252627	267300	293984	228378	235827	266793	203648	234319	213378	238977	246573	227279	219148	208184	232821	248135	273882	228799	288978	245721	225979	263913	272999	239643	233794	252703	190880	217614	237185	205153	196098	285913	223487	234007	250804	274802	220389	203568	227840	202405	254462	217485	238849	214442	254569	228870	248026	278292	269252	267375	219444	226811	243603	229568	250246	210721	251069	195916
CortexVol	507355	559970	455089	449524	589962	452331	405870	413992	539880	467884	494558	452862	583751	520903	479052	498066	489140	560326	458935	486674	459615	473765	451566	509065	415157	562374	488934	585237	473711	440804	480339	533448	399000	450571	463068	497385	496072	440497	426548	390188	473430	453061	508408	536374	590818	464281	478513	537890	409204	476121	428015	480500	492474	455375	442116	421138	472210	501061	552529	459755	581053	492629	458308	534420	547062	478809	468845	511110	381603	437491	484615	408452	395787	571282	442383	473706	503259	552553	443336	410663	458682	408064	513899	432856	479968	428486	511897	458463	497804	553595	548874	535866	443886	454577	493374	464103	502992	421889	507545	394647
lhCerebralWhiteMatterVol	237288	298816	211780	230126	278756	189202	191804	238586	233564	239628	217618	226224	246553	285942	223061	245221	246287	263545	243452	233524	250394	252791	211251	230993	191516	224480	232077	285909	258326	210788	254784	253410	211866	211914	242351	244960	221478	227766	200947	207306	240108	198437	220010	274868	255416	224886	223927	281056	261522	229180	203577	229867	278984	205272	212241	228022	238641	245539	276252	259538	263678	224448	231944	275590	278144	206432	215516	271219	195494	222958	224004	248033	194893	263957	218644	267222	226682	229422	185294	178855	219558	224290	256799	214960	236026	237729	244445	208235	200543	319966	290308	218118	225505	220966	232248	207890	233003	191198	236559	186500
rhCerebralWhiteMatterVol	237074	296927	213674	223509	280094	185105	193370	231577	235004	237872	220696	225628	247235	283206	218107	242753	240513	262033	241645	232826	255576	254696	207410	228559	189356	227204	232708	282899	258746	211550	248130	249627	210782	208188	236036	246148	221493	222398	195607	206678	236322	190666	220560	271097	251004	221732	214718	278931	261146	223624	201281	228465	276736	204594	212526	227956	236380	245282	274684	257702	260876	224877	229756	271156	278799	210462	214362	272422	199593	222556	220458	248844	193175	265799	216322	264180	225716	229266	188027	174992	219146	222838	257434	216434	236320	239976	246215	209871	199539	322064	285218	220974	223411	222912	230798	205108	232639	190816	235076	187023
CerebralWhiteMatterVol	474362	595743	425454	453635	558850	374307	385175	470163	468569	477500	438314	451852	493788	569149	441168	487974	486800	525578	485097	466349	505970	507487	418661	459552	380871	451684	464785	568808	517073	422339	502913	503037	422649	420101	478387	491108	442971	450164	396554	413983	476429	389103	440570	545965	506420	446617	438645	559987	522668	452804	404858	458332	555719	409866	424767	455977	475021	490821	550936	517240	524555	449325	461700	546746	556943	416894	429878	543641	395087	445514	444462	496877	388068	529756	434966	531402	452398	458688	373321	353847	438704	447128	514233	431394	472346	477705	490660	418106	400082	642029	575525	439092	448916	443878	463046	412998	465642	382013	471635	373523
SubCortGrayVol	61493	68311	53541	55026	62796	52084	50071	52577	60008	59551	57657	54186	60933	64242	54486	65228	56593	60817	53066	58321	61192	67430	53310	55687	45001	58438	59720	66750	60598	52931	56444	65209	52930	51233	57290	65742	61081	58804	55406	55244	58480	52796	52907	67393	66637	56685	59068	66652	60104	52262	50406	56729	58695	58763	53995	55938	54173	54021	68461	67681	64763	59397	56945	62198	61341	55595	47429	65182	53520	58572	58227	57860	55363	63142	57299	61789	55036	63481	46609	45698	57408	53552	64368	52566	54967	56077	55038	47475	52720	68002	67756	59974	54976	54618	58627	52745	66136	49204	62142	49304
TotalGrayVol	680899	752691	605940	620046	784809	610215	569551	566072	720935	627816	657183	634492	789185	716565	636990	684417	671082	740330	625981	659174	630535	661201	619529	702006	574155	727457	657077	783667	645653	611876	652791	719822	560818	601348	628558	673414	662305	605096	596194	557616	641630	620323	689171	729887	784021	638782	651071	725707	580032	646824	567475	643141	674784	629098	577496	589398	635785	660992	754887	655174	777191	662652	632402	713208	730094	640262	600771	703381	528114	596067	659857	561909	540646	778355	626679	656179	677047	743821	576131	554700	625438	544942	698094	598491	639956	603597	683130	602269	655647	740477	733094	710023	596917	623487	663680	620346	694832	566808	688506	529627
SupraTentorialVol	1.06E+06	1.26E+06	948119	986180	1.23E+06	900541	856609	945305	1.08E+06	1.02E+06	1.01E+06	980492	1.16E+06	1.18E+06	987811	1.07E+06	1.06E+06	1.16E+06	1.02E+06	1.03E+06	1.04E+06	1.07E+06	952682	1.04E+06	881143	1.08E+06	1.03E+06	1.24E+06	1.07E+06	934488	1.07E+06	1.12E+06	884928	949795	1.04E+06	1.07E+06	1.01E+06	966205	888192	896907	1.02E+06	911700	1.01E+06	1.18E+06	1.17E+06	987112	1.00E+06	1.19E+06	1.01E+06	1.02E+06	898302	1.01E+06	1.15E+06	943259	939663	948920	1.02E+06	1.07E+06	1.20E+06	1.06E+06	1.19E+06	1.01E+06	991443	1.16E+06	1.23E+06	966016	965316	1.14E+06	839530	957581	995087	979640	850562	1.18E+06	946665	1.09E+06	1.03E+06	1.09E+06	881565	827700	969601	924797	1.11E+06	929690	1.02E+06	978027	1.08E+06	950747	982590	1.31E+06	1.20E+06	1.05E+06	956998	965050	1.03E+06	947493	1.04E+06	869120	1.06E+06	829508
SupraTentorialVolNotVent	1.04E+06	1.22E+06	932486	957699	1.21E+06	877861	840260	936058	1.07E+06	1.00E+06	989564	957505	1.14E+06	1.15E+06	973354	1.05E+06	1.03E+06	1.15E+06	995802	1.01E+06	1.03E+06	1.05E+06	921910	1.02E+06	840036	1.07E+06	1.01E+06	1.22E+06	1.05E+06	914865	1.04E+06	1.10E+06	874422	921230	997435	1.05E+06	999552	947862	877966	858650	1.01E+06	893525	1.00E+06	1.15E+06	1.16E+06	966451	975267	1.16E+06	991087	979472	882039	994640	1.11E+06	923693	919531	932212	1.00E+06	1.04E+06	1.17E+06	1.04E+06	1.17E+06	1.00E+06	975271	1.14E+06	1.16E+06	949381	944863	1.12E+06	828793	941126	986967	962448	838166	1.16E+06	933218	1.07E+06	1.01E+06	1.07E+06	862448	809402	953849	907574	1.09E+06	915503	1.01E+06	961555	1.06E+06	923182	949459	1.26E+06	1.19E+06	1.03E+06	947501	952626	1.01E+06	928884	1.03E+06	852226	1.04E+06	816617
MaskVol	1.59E+06	2.07E+06	1.43E+06	1.69E+06	1.83E+06	1.43E+06	1.29E+06	1.61E+06	1.60E+06	1.78E+06	1.52E+06	1.50E+06	1.76E+06	1.89E+06	1.53E+06	1.79E+06	1.63E+06	1.76E+06	1.53E+06	1.60E+06	1.73E+06	1.83E+06	1.49E+06	1.60E+06	1.50E+06	1.64E+06	1.57E+06	1.92E+06	1.58E+06	1.42E+06	1.77E+06	1.88E+06	1.57E+06	1.51E+06	1.64E+06	1.69E+06	1.58E+06	1.47E+06	1.57E+06	1.56E+06	1.58E+06	1.44E+06	1.56E+06	2.02E+06	1.73E+06	1.52E+06	1.56E+06	1.80E+06	1.69E+06	1.55E+06	1.39E+06	1.54E+06	1.78E+06	1.80E+06	1.49E+06	1.80E+06	1.57E+06	1.62E+06	1.84E+06	1.81E+06	1.78E+06	1.49E+06	1.57E+06	1.78E+06	1.95E+06	1.48E+06	1.44E+06	1.83E+06	1.27E+06	1.64E+06	1.62E+06	1.47E+06	1.30E+06	1.88E+06	1.58E+06	1.81E+06	1.59E+06	1.62E+06	1.37E+06	1.33E+06	1.64E+06	1.41E+06	1.72E+06	1.44E+06	1.62E+06	1.71E+06	1.64E+06	1.48E+06	1.55E+06	2.02E+06	1.85E+06	1.57E+06	1.60E+06	1.65E+06	1.60E+06	1.53E+06	1.60E+06	1.35E+06	1.70E+06	1.31E+06
BrainSegVol-to-eTIV	0.782161	0.748028	0.783265	0.727013	0.81175	0.738345	0.83317	0.871535	0.859216	0.725533	0.805764	0.818599	0.801519	0.797917	0.814697	0.776367	0.788313	0.794385	0.829367	0.784206	0.904094	0.78191	0.770224	0.809747	0.720084	0.83009	0.794583	0.778377	0.788435	0.831509	0.791325	0.774638	0.685895	0.750269	0.746262	0.729398	0.804064	0.799935	0.736644	0.718231	0.824733	0.787822	0.835799	0.742384	0.854952	0.784765	0.775795	0.765867	0.756553	0.8032	0.772381	0.781131	0.785113	0.711388	0.779266	0.835636	0.792315	0.790981	0.748898	1.00216	0.785855	0.799412	0.767084	0.766299	0.757827	0.782395	0.824318	0.791901	0.805378	0.841144	0.749218	0.975294	0.76684	0.789522	0.716241	0.737875	0.842112	0.821994	0.75517	0.760926	0.727296	0.783321	0.793572	0.816772	0.80438	0.736871	0.815224	0.766692	0.754526	0.770752	0.814632	0.822609	1.03185	0.713734	0.795348	0.733969	0.833977	0.773025	0.796573	0.8932
MaskVol-to-eTIV	1.03757	1.09797	1.051	1.08706	1.0666	1.02646	1.08021	1.30137	1.12658	1.11504	1.07031	1.07747	1.05569	1.11878	1.11711	1.1289	1.06053	1.06725	1.09617	1.07005	1.33591	1.16135	1.05055	1.07597	1.05882	1.12146	1.06532	1.06451	1.03209	1.09593	1.15137	1.1462	1.05568	1.05993	1.0487	1.01724	1.11118	1.06894	1.12223	1.08269	1.11954	1.07938	1.11745	1.12298	1.11218	1.0528	1.05741	1.02925	1.11371	1.06917	1.06992	1.05447	1.07362	1.17657	1.10975	1.36143	1.07248	1.06724	1.01162	1.4746	1.03836	1.03823	1.05922	1.04269	1.07095	1.05637	1.1069	1.11277	1.07057	1.26286	1.05774	1.28874	1.03562	1.09396	1.02493	1.0723	1.1374	1.06624	1.05414	1.06927	1.07739	1.07256	1.09114	1.10399	1.13247	1.11942	1.0983	1.05693	1.05438	1.06471	1.11293	1.08864	1.52618	1.06348	1.08464	1.04552	1.10882	1.05675	1.1243	1.25338
lhSurfaceHoles	10	20	18	26	10	17	8	19	14	30	13	35	15	17	15	23	8	17	10	21	25	16	10	12	21	19	12	11	14	11	16	26	19	9	17	36	6	12	31	21	9	22	18	42	63	15	14	14	18	10	10	8	10	38	3	26	11	11	11	23	22	20	11	3	22	12	6	29	14	20	25	9	6	5	42	13	13	25	14	7	35	4	11	25	5	19	5	19	23	13	9	11	26	35	6	10	13	4	4	14
rhSurfaceHoles	13	10	7	14	23	16	9	23	25	24	7	24	9	22	15	32	15	22	10	17	21	11	12	18	32	17	14	17	12	19	20	30	20	9	15	34	10	8	19	19	7	30	20	21	42	12	13	16	17	17	14	7	9	29	6	37	13	15	9	14	21	20	22	6	26	17	19	22	10	9	38	7	6	15	28	23	13	25	13	9	26	2	10	21	11	36	5	21	13	17	9	10	18	53	10	9	19	17	10	6
SurfaceHoles	23	30	25	40	33	33	17	42	39	54	20	59	24	39	30	55	23	39	20	38	46	27	22	30	53	36	26	28	26	30	36	56	39	18	32	70	16	20	50	40	16	52	38	63	105	27	27	30	35	27	24	15	19	67	9	63	24	26	20	37	43	40	33	9	48	29	25	51	24	29	63	16	12	20	70	36	26	50	27	16	61	6	21	46	16	55	10	40	36	30	18	21	44	88	16	19	32	21	14	20
EstimatedTotalIntraCranialVol	1.53E+06	1.89E+06	1.36E+06	1.55E+06	1.71E+06	1.39E+06	1.20E+06	1.24E+06	1.42E+06	1.60E+06	1.42E+06	1.39E+06	1.66E+06	1.69E+06	1.37E+06	1.58E+06	1.54E+06	1.65E+06	1.40E+06	1.50E+06	1.30E+06	1.58E+06	1.42E+06	1.49E+06	1.42E+06	1.46E+06	1.47E+06	1.80E+06	1.53E+06	1.30E+06	1.54E+06	1.64E+06	1.49E+06	1.43E+06	1.56E+06	1.66E+06	1.42E+06	1.37E+06	1.40E+06	1.44E+06	1.41E+06	1.34E+06	1.40E+06	1.80E+06	1.55E+06	1.45E+06	1.47E+06	1.75E+06	1.52E+06	1.45E+06	1.30E+06	1.46E+06	1.66E+06	1.53E+06	1.34E+06	1.32E+06	1.46E+06	1.52E+06	1.82E+06	1.22E+06	1.72E+06	1.43E+06	1.48E+06	1.71E+06	1.82E+06	1.40E+06	1.30E+06	1.64E+06	1.18E+06	1.29E+06	1.53E+06	1.14E+06	1.26E+06	1.71E+06	1.54E+06	1.69E+06	1.40E+06	1.52E+06	1.30E+06	1.25E+06	1.53E+06	1.31E+06	1.58E+06	1.30E+06	1.43E+06	1.53E+06	1.50E+06	1.40E+06	1.47E+06	1.90E+06	1.66E+06	1.44E+06	1.05E+06	1.55E+06	1.47E+06	1.46E+06	1.44E+06	1.27E+06	1.51E+06	1.05E+06
